Material	UM	EAN/UPC	Ct	M
1144038	EA	4804888798075	ZE	X
1144039	EA	4804888782944	ZE	X
1144040	EA	748485602196	ZE	X
1144041	EA	748485602172	ZE	X
1144042	EA	4806524721935	ZE	X
1144043	EA	4805358732421	ZE	X
1144044	EA	4805358703421	ZE	X
1144045	EA	9090101683012	ZE	X
1144046	EA	8904063205261	ZE	X
1144047	EA	8904063281197	ZE	X
1144048	EA	8904063281203	ZE	X
1144049	EA	8904063259356	ZE	X
1144050	EA	8904063281746	ZE	X
1144051	EA	8904063281159	ZE	X
1144052	EA	8904063281180	ZE	X
1144053	EA	8904063281258	ZE	X
1144054	EA	8904063253941	ZE	X
1144055	EA	8904063281487	ZE	X
1144056	EA	8904063255020	ZE	X
1144057	EA	8904063255006	ZE	X
1144058	EA	9556018000064	ZE	X
1144059	EA	9501100603692	ZE	X
1144060	EA	6210735018087	ZE	X
1144061	EA	490620000007	ZE	X
1144062	EA	6281006823877	ZE	X
1144063	EA	6281006823815	ZE	X
1144065	EA	4751000750865	ZE	X
1144066	EA	4751000750780	ZE	X
1144067	EA	5283013313489	ZE	X
1144068	EA	5283013313175	ZE	X
1144069	EA	5027324001198	ZE	X
1144070	EA	5027324001860	ZE	X
1144071	EA	5027324001181	ZE	X
1144072	EA	5027324001839	ZE	X
1144073	EA	762571500296	ZE	X
1144074	EA	5281023001136	ZE	X
1144075	EA	5281023001259	ZE	X
1144076	EA	5281023001235	ZE	X
1144077	EA	5281023001365	ZE	X
1144078	EA	5281023001129	ZE	X
1144079	EA	6291108424414	ZE	X
1144080	EA	6291108424391	ZE	X
1144081	EA	6291021210729	ZE	X
1144083	EA	1230000022019	ZE	X
1144084	EA	1230000022033	ZE	X
1144085	EA	5060148350332	ZE	X
1144086	EA	5060148350189	ZE	X
1144087	EA	5060148350172	ZE	X
1144090	EA	6291107557755	ZE	X
1144091	EA	5283013324836	ZE	X
1144092	EA	5283013312192	ZE	X
1144093	EA	5285000830290	ZE	X
1144094	EA	5285000838012	ZE	X
1144095	EA	5283013310709	ZE	X
1144097	EA	5704025029606	ZE	X
1144098	EA	5704025029613	ZE	X
1144099	EA	5704025030220	ZE	X
1144100	EA	5701215059733	ZE	X
1144101	EA	5391528180127	ZE	X
1144102	EA	5391528180035	ZE	X
1144103	EA	5283013323600	ZE	X
1144104	EA	5283013323594	ZE	X
1144105	EA	5283013323518	ZE	X
1144106	EA	5701215059474	ZE	X
1144107	EA	4001724030300	ZE	X
1144108	EA	4001724819400	ZE	X
1144109	EA	6291109981510	ZE	X
1144110	EA	6291109981442	ZE	X
1144111	EA	6281034914738	ZE	X
1144112	EA	6281034912741	ZE	X
1144113	EA	6281034912734	ZE	X
1144114	EA	6281034912666	ZE	X
1144115	EA	6297000827865	ZE	X
1144116	EA	6297000827643	ZE	X
1144117	EA	6297000827520	ZE	X
1144118	EA	6297000827391	ZE	X
1144119	EA	6297000827407	ZE	X
1144120	EA	6297000827094	ZE	X
1144121	EA	6297000827100	ZE	X
1144122	EA	6297000827018	ZE	X
1144123	EA	6297000827032	ZE	X
1144124	EA	6297000812489	ZE	X
1144125	EA	6297000812472	ZE	X
1139800	EA	6941057452302	FV	X
1144127	EA	8901725001834	ZE	X
1144128	EA	8901725001858	ZE	X
1144129	EA	8901725116149	ZE	X
1144130	EA	8901725116460	ZE	X
1144131	EA	8901725113896	ZE	X
1144132	EA	5011898006017	ZE	X
1144133	EA	5011898005010	ZE	X
1144134	EA	9702013796208	ZE	X
1144135	EA	3521042040092	ZE	X
1116366	EA	8698848310676	FV	X
1144138	EA	8888351100028	ZE	X
1144139	EA	8888351500019	ZE	X
1144140	EA	8888351100011	ZE	X
1144141	EA	5021427903694	ZE	X
2026800	KG	1000000166941	IE	X
1144143	EA	8002612000159	ZE	X
1144144	EA	8002612000272	ZE	X
1144145	EA	8858762710109	ZE	X
1144146	EA	8858762710116	ZE	X
1144147	EA	4610085953052	ZE	X
1144148	EA	4610085953038	ZE	X
1144149	EA	4610085953021	ZE	X
1144150	EA	8857122511516	ZE	X
1144151	EA	6297000812779	ZE	X
1144152	EA	6297000812748	ZE	X
1144153	EA	8697471720180	ZE	X
1144154	EA	8697471724379	ZE	X
1144155	EA	8697471721019	ZE	X
2026802	KG	1000000166965	IE	X
1144157	EA	8004147000741	ZE	X
1144158	EA	8004147000994	ZE	X
1144159	EA	4770275047739	ZE	X
1144160	EA	4770275047746	ZE	X
1144161	EA	8888355800054	ZE	X
1144162	EA	8888355800078	ZE	X
1144163	EA	8888355800139	ZE	X
1144164	EA	8888355800481	ZE	X
1144165	EA	8002710712008	ZE	X
1144166	EA	9316389000441	ZE	X
1144167	EA	8002670008838	ZE	X
1144168	EA	8002670007794	ZE	X
1144169	EA	8002670004205	ZE	X
1144170	EA	5000221503439	ZE	X
1144171	EA	5000382122333	ZE	X
1144172	EA	5000382102182	ZE	X
1144173	EA	5000382111061	ZE	X
1144174	EA	5000382102168	ZE	X
1144175	EA	5000382102144	ZE	X
1144176	EA	6291034144028	ZE	X
1144177	EA	6291034144011	ZE	X
1144178	EA	6221007016007	ZE	X
1144179	EA	493840000000	ZE	X
1144180	EA	4800901710	ZE	X
1144181	EA	6291031004240	ZE	X
1144182	EA	6291031004301	ZE	X
1144183	EA	6291031004271	ZE	X
1144184	EA	6291031002024	ZE	X
1144185	EA	6291031001836	ZE	X
1144186	EA	6291031000792	ZE	X
1144187	EA	6291031032236	ZE	X
1144188	EA	6291031020370	ZE	X
1144189	EA	6291031020240	ZE	X
1144190	EA	6291031020202	ZE	X
1144191	EA	6291031020226	ZE	X
1144192	EA	5500201698	ZE	X
1144193	EA	6223000370421	ZE	X
1144194	EA	6291052000382	ZE	X
1144195	EA	4025127086337	ZE	X
1144196	EA	4025127086092	ZE	X
1144197	EA	4025127086351	ZE	X
1144198	EA	8964002883158	ZE	X
1144199	EA	8964002883172	ZE	X
1144200	EA	8964002883165	ZE	X
1144201	EA	8964002883189	ZE	X
1144202	EA	8964002761937	ZE	X
1144203	EA	8964002761982	ZE	X
1144204	EA	8964002761968	ZE	X
1144205	EA	8954002761945	ZE	X
1144206	EA	8964002881833	ZE	X
1144207	EA	792649674253	ZE	X
1144208	EA	792649674215	ZE	X
1144209	EA	792649674239	ZE	X
1144210	EA	792649674246	ZE	X
1144211	EA	792649674192	ZE	X
1144212	EA	792649674178	ZE	X
1144213	EA	792649674185	ZE	X
1144214	EA	792649674161	ZE	X
1144215	EA	792649674154	ZE	X
1144216	EA	792649674147	ZE	X
1144217	EA	792649674130	ZE	X
1144218	EA	792649674123	ZE	X
1144219	EA	792649674116	ZE	X
1144220	EA	792649674093	ZE	X
1144221	EA	792649674086	ZE	X
1144222	EA	792649674055	ZE	X
1144223	EA	792649674048	ZE	X
1144224	EA	792649674260	ZE	X
1144225	EA	3800500070001	ZE	X
1144227	EA	883309217412	ZE	X
1144228	EA	883309001301	ZE	X
1144230	EA	883309637180	ZE	X
1144231	EA	6253349901024	ZE	X
1144232	EA	6253349901017	ZE	X
1144233	EA	6253349901048	ZE	X
1144234	EA	6253349901031	ZE	X
1144235	EA	6253349901000	ZE	X
1144236	EA	22644095693	ZE	X
1144237	EA	22644095600	ZE	X
1144238	EA	22644095457	ZE	X
1144239	EA	22644096416	ZE	X
1144240	EA	22644096423	ZE	X
1144241	EA	22644095587	ZE	X
1144242	EA	22644096256	ZE	X
1144243	EA	22644096263	ZE	X
1144244	EA	22644096379	ZE	X
1144245	EA	9557290003507	ZE	X
1144246	EA	4100740108229	ZE	X
1144247	EA	4100740108212	ZE	X
1144248	EA	8719326104843	ZE	X
8006145	EA	8908014602154	ZE	X
8006146	EA	8908014602031	ZE	X
1144249	EA	8681569034976	ZE	X
1144250	EA	8681569034969	ZE	X
1144251	EA	5901878663654	ZE	X
1144252	EA	41244990870	ZE	X
1144253	EA	41244212057	ZE	X
1144254	EA	41244001057	ZE	X
1144256	EA	744473476213	ZE	X
1144257	EA	744473000838	ZE	X
1144258	EA	744473470112	ZE	X
1144259	EA	744473470556	ZE	X
1144260	EA	744473470464	ZE	X
1144261	EA	744473476176	ZE	X
1144262	EA	744473000289	ZE	X
1144263	EA	6281100690191	ZE	X
1144264	EA	6281100690139	ZE	X
1144265	EA	6281100690016	ZE	X
1144266	EA	6281100690238	ZE	X
1144267	EA	495140000001	ZE	X
1144268	EA	495130000004	ZE	X
1144269	EA	495100000003	ZE	X
8006147	EA	607128677666	ZE	X
2026811	KG	1000000167054	IE	X
1144271	EA	6297000037523	ZE	X
1144272	EA	6297000037097	ZE	X
1144273	EA	6297000037080	ZE	X
1139803	EA	6941057402390	FV	X
1144275	EA	5501922585	ZE	X
1144277	EA	5501922011	ZE	X
1144279	EA	9555647900851	ZE	X
1144280	EA	8681137800408	ZE	X
1144281	EA	62905282	ZE	X
1144282	EA	5500604581	ZE	X
1144283	EA	5500604574	ZE	X
1144284	EA	5500604567	ZE	X
1144285	EA	5500500449	ZE	X
1144286	EA	6297000176000	ZE	X
1144287	EA	6294014001199	ZE	X
1144288	EA	414500000000	ZE	X
1144289	EA	414400000001	ZE	X
1144290	EA	414300000002	ZE	X
1144291	EA	414200000003	ZE	X
1144292	EA	414100000004	ZE	X
1144293	EA	413900000009	ZE	X
1144294	EA	413700000001	ZE	X
1144295	EA	413600000040	ZE	X
1144296	EA	413500000041	ZE	X
1144297	EA	413200000044	ZE	X
1144299	EA	497550000008	ZE	X
1144300	EA	497540000001	ZE	X
1144301	EA	497520000007	ZE	X
1144302	EA	4800902236	ZE	X
1144303	EA	4800902205	ZE	X
1144309	EA	490060000001	ZE	X
1144310	EA	4800900058	ZE	X
1144312	EA	4800900034	ZE	X
1144313	EA	490020000003	ZE	X
1144314	EA	4800900010	ZE	X
1144319	EA	6291104923744	ZE	X
1144321	EA	404600000000	ZE	X
1144323	EA	404099000024	ZE	X
1144328	EA	404194000011	ZE	X
1144330	EA	404193000012	ZE	X
1144331	EA	404191000014	ZE	X
1144332	EA	404110000002	ZE	X
1144333	EA	4800104074	ZE	X
2026812	KG	1000000167061	IE	X
2026813	KG	1000000167078	IE	X
2026815	KG	1000000167092	IE	X
2026816	KG	1000000167108	IE	X
2026826	KG	1000000167207	IE	X
1144344	EA	403810000008	ZE	X
1144345	EA	403800000001	ZE	X
1144347	EA	403580000000	ZE	X
1144348	EA	403570000003	ZE	X
1144349	EA	403560000006	ZE	X
1144350	EA	403550000009	ZE	X
1144351	EA	403380000002	ZE	X
1144353	EA	403030000000	ZE	X
1144358	EA	402980000009	ZE	X
2026827	KG	1000000167214	IE	X
1144376	EA	401720000002	ZE	X
2026828	KG	1000000167221	IE	X
2026829	KG	1000000167238	IE	X
2026830	KG	1000000167245	IE	X
2026831	KG	1000000167252	IE	X
2026834	KG	1000000167269	IE	X
2026835	EA	1000000167276	IE	X
2026836	EA	1000000167283	IE	X
2026837	EA	1000000167290	IE	X
2026838	EA	1000000167306	IE	X
2026839	EA	1000000167313	IE	X
2026840	EA	1000000167320	IE	X
2026841	EA	1000000167337	IE	X
2026842	EA	1000000167344	IE	X
2026843	EA	1000000167351	IE	X
2026844	EA	1000000167368	IE	X
2026845	EA	1000000167375	IE	X
2026846	EA	1000000167382	IE	X
2026847	EA	1000000167399	IE	X
2026848	EA	1000000167405	IE	X
2026849	EA	1000000167412	IE	X
1144447	EA	6291053851426	ZE	X
1144448	EA	6294002241811	ZE	X
1144449	EA	628100200207	ZE	X
1144450	EA	49000000504	ZE	X
1144451	EA	418100000002	ZE	X
1144452	EA	418000000003	ZE	X
1144453	EA	417900000007	ZE	X
1144454	EA	417800000008	ZE	X
1144455	EA	417700000009	ZE	X
1144456	EA	417600000000	ZE	X
1144457	EA	417500000001	ZE	X
1144458	EA	417400000002	ZE	X
1144459	EA	417300000003	ZE	X
1144460	EA	417200000004	ZE	X
1144461	EA	417100000005	ZE	X
1144462	EA	417000000006	ZE	X
1144463	EA	416900000000	ZE	X
1144464	EA	416800000001	ZE	X
1144465	EA	416700000002	ZE	X
1144466	EA	416600000003	ZE	X
1144467	EA	416500000004	ZE	X
1144468	EA	416400000005	ZE	X
1144469	EA	416300000006	ZE	X
1144470	EA	416200000007	ZE	X
1144471	EA	416100000008	ZE	X
1144472	EA	415900000003	ZE	X
1144473	EA	415800000004	ZE	X
1144474	EA	415700000005	ZE	X
1144475	EA	415600000006	ZE	X
1144476	EA	415500000007	ZE	X
1144477	EA	415400000008	ZE	X
1144478	EA	415300000009	ZE	X
1144479	EA	415200000000	ZE	X
1144480	EA	415100000001	ZE	X
1144481	EA	414900000006	ZE	X
1144482	EA	414800000007	ZE	X
1144483	EA	414700000008	ZE	X
1144484	EA	414600000009	ZE	X
1144485	EA	413400000042	ZE	X
1144486	EA	412800000034	ZE	X
1144489	EA	497700000001	ZE	X
1144490	EA	497570000002	ZE	X
1144491	EA	497000000008	ZE	X
1144492	EA	497300000005	ZE	X
1144493	EA	497290000009	ZE	X
1144494	EA	497280000002	ZE	X
1144495	EA	497270000005	ZE	X
1144496	EA	497250000001	ZE	X
1144497	EA	493420000000	ZE	X
1144498	EA	491440000000	ZE	X
1144499	EA	491390000006	ZE	X
1144500	EA	491380000009	ZE	X
1144501	EA	491370000002	ZE	X
1144502	EA	491350000008	ZE	X
1144503	EA	491340000001	ZE	X
1144504	EA	491330000004	ZE	X
1144505	EA	491320000007	ZE	X
1144506	EA	491310000000	ZE	X
1144507	EA	491300000003	ZE	X
1144508	EA	491290000007	ZE	X
1144509	EA	491280000000	ZE	X
1144510	EA	491270000003	ZE	X
1144511	EA	491260000006	ZE	X
1144512	EA	491250000009	ZE	X
1144513	EA	491240000002	ZE	X
1144514	EA	491230000005	ZE	X
1144515	EA	491220000008	ZE	X
1144516	EA	491200000004	ZE	X
1144517	EA	491190000008	ZE	X
1144518	EA	491180000001	ZE	X
1144519	EA	491170000004	ZE	X
1144520	EA	491160000007	ZE	X
1144521	EA	491150000000	ZE	X
1144522	EA	491140000003	ZE	X
1144523	EA	491130000006	ZE	X
1144524	EA	491120000009	ZE	X
1144525	EA	491110000002	ZE	X
1144526	EA	491100000005	ZE	X
1144527	EA	491090000009	ZE	X
1144528	EA	491080000002	ZE	X
1144529	EA	491070000005	ZE	X
1144530	EA	491060000008	ZE	X
1144531	EA	491050000001	ZE	X
1144532	EA	491040000004	ZE	X
1144533	EA	491030000007	ZE	X
1144534	EA	491020000000	ZE	X
1144535	EA	491010000003	ZE	X
1144536	EA	491000000006	ZE	X
1144537	EA	490990000003	ZE	X
1144538	EA	490980000006	ZE	X
1144539	EA	490970000009	ZE	X
1144540	EA	490960000002	ZE	X
1144541	EA	490950000005	ZE	X
1144542	EA	490940000008	ZE	X
1144543	EA	490930000001	ZE	X
1144544	EA	490920000004	ZE	X
1144545	EA	490910000007	ZE	X
1144546	EA	490900000000	ZE	X
1144547	EA	490890000004	ZE	X
1144548	EA	490880000007	ZE	X
1144549	EA	490870000000	ZE	X
1144550	EA	490860000003	ZE	X
1144551	EA	490850000006	ZE	X
1144552	EA	490840000009	ZE	X
1144553	EA	490820000005	ZE	X
1144554	EA	490800000001	ZE	X
1144555	EA	490790000005	ZE	X
1144556	EA	490780000008	ZE	X
1144557	EA	490770000001	ZE	X
1144558	EA	490760000004	ZE	X
1144559	EA	490750000007	ZE	X
1144560	EA	490740000000	ZE	X
1144561	EA	490730000003	ZE	X
1144562	EA	490720000006	ZE	X
1144563	EA	490700000002	ZE	X
1144564	EA	490690000006	ZE	X
1144565	EA	490680000009	ZE	X
1144566	EA	4800900614	ZE	X
1144568	EA	490590000007	ZE	X
1144569	EA	4800900584	ZE	X
1144570	EA	4800900577	ZE	X
1144573	EA	490470000004	ZE	X
1144574	EA	4800900461	ZE	X
1144575	EA	4800900379	ZE	X
1144576	EA	4800900362	ZE	X
1144577	EA	4800900355	ZE	X
1144578	EA	4800900348	ZE	X
1144580	EA	4800900324	ZE	X
1144583	EA	4800900294	ZE	X
1144585	EA	4800900270	ZE	X
1144586	EA	4800900263	ZE	X
1144588	EA	4800900249	ZE	X
1144589	EA	4800900232	ZE	X
1144592	EA	490130000009	ZE	X
1144594	EA	4800900119	ZE	X
1144595	EA	490100000008	ZE	X
1144596	EA	4800900096	ZE	X
1144597	EA	490080000005	ZE	X
1144598	EA	4800900072	ZE	X
1144599	EA	404190000015	ZE	X
1144601	EA	403830000002	ZE	X
1144602	EA	403470000004	ZE	X
1144604	EA	6005207000307	ZE	X
1144611	EA	8720618870278	ZE	X
1144612	EA	617241006151	ZE	X
1144613	EA	5285000831730	ZE	X
1144614	EA	2000316846	ZE	X
1144616	EA	1334326	ZE	X
1144617	EA	1334302	ZE	X
1144618	EA	1334289	ZE	X
1144619	EA	6291103407658	ZE	X
1144620	EA	6291103407665	ZE	X
1144621	EA	2000116484	ZE	X
1144622	EA	2000116477	ZE	X
1144623	EA	6951393632252	ZE	X
1144624	EA	6951393675808	ZE	X
1144625	EA	8690757202004	ZE	X
1144626	EA	8690757000648	ZE	X
1144627	EA	8695199222924	ZE	X
1144628	EA	8690757000532	ZE	X
1144629	EA	635292095689	ZE	X
1144630	EA	635292095702	ZE	X
1144631	EA	635292095696	ZE	X
1144632	EA	635292095825	ZE	X
1144633	EA	5057373844095	ZE	X
1144634	EA	635292095818	ZE	X
1144635	EA	635292095795	ZE	X
1144636	EA	635292095788	ZE	X
1144637	EA	635292095771	ZE	X
1144640	EA	641243346823	ZE	X
1144641	EA	8690757002819	ZE	X
1144642	EA	6291107761244	ZE	X
1144643	EA	8690757202509	ZE	X
1144644	EA	635292095672	ZE	X
1144645	EA	635292095658	ZE	X
1144646	EA	8690757232506	ZE	X
1144647	EA	8695199222856	ZE	X
1144651	EA	8690757702009	ZE	X
1144652	EA	8680419960250	ZE	X
1144653	EA	8690757702016	ZE	X
1144656	EA	8690757000020	ZE	X
1144657	EA	8690757001980	ZE	X
1144658	EA	635292095641	ZE	X
1144659	EA	635292095665	ZE	X
1144660	EA	635292458194	ZE	X
1144661	EA	635292458231	ZE	X
1144662	EA	635292458248	ZE	X
1144663	EA	1753769	ZE	X
1144664	EA	8690757001072	ZE	X
1144665	EA	8690757001065	ZE	X
1144666	EA	8690757702023	ZE	X
1144669	EA	8690757202110	ZE	X
1144670	EA	8690757732013	ZE	X
1144671	EA	8690757000815	ZE	X
1144672	EA	6291107761787	ZE	X
1144673	EA	702868433258	ZE	X
1144674	EA	8690757002802	ZE	X
1144675	EA	8690757001058	ZE	X
1144676	EA	5057373932785	ZE	X
1144677	EA	635292458200	ZE	X
1144678	EA	635292458217	ZE	X
1144679	EA	635292458224	ZE	X
1144680	EA	635292458040	ZE	X
1144681	EA	635292095740	ZE	X
1144682	EA	635292095733	ZE	X
1144683	EA	635292095726	ZE	X
1144684	EA	635292095719	ZE	X
1144685	EA	8690757001959	ZE	X
1144686	EA	635292458026	ZE	X
1144689	EA	6291107761770	ZE	X
1144690	EA	702868433203	ZE	X
1144692	EA	8690088015595	ZE	X
1145609	EA	5020125297791	ZE	X
1145611	EA	5060573540278	ZE	X
1145612	EA	8712916081654	ZE	X
1145613	EA	8712916081197	ZE	X
1145614	EA	8712916080992	ZE	X
1145615	EA	8712916080626	ZE	X
1145616	EA	695929015022	ZE	X
1145617	EA	695929013042	ZE	X
1145618	EA	4897031031808	ZE	X
1145619	EA	5055114338384	ZE	X
1145620	EA	4897031030085	ZE	X
1145621	EA	859421005497	ZE	X
1145622	EA	859421005480	ZE	X
1145623	EA	859421005473	ZE	X
1145624	EA	859421005466	ZE	X
1145625	EA	859421005459	ZE	X
1145626	EA	6251122073746	ZE	X
1145627	EA	6251122073739	ZE	X
1145628	EA	6251122074163	ZE	X
1145629	EA	6251122074156	ZE	X
1145630	EA	6251122087545	ZE	X
1145631	EA	6251122079908	ZE	X
1145632	EA	6251122071490	ZE	X
1145633	EA	6251122071476	ZE	X
1145634	EA	6294004833793	ZE	X
1145635	EA	6251122078901	ZE	X
1145636	EA	6251122078895	ZE	X
1145637	EA	6251122041868	ZE	X
1145638	EA	6251122043541	ZE	X
1145639	EA	6251122043527	ZE	X
1145640	EA	6251122070455	ZE	X
1145641	EA	6251122071674	ZE	X
1145642	EA	6251122034778	ZE	X
1145643	EA	6251122082465	ZE	X
1145644	EA	6251122082014	ZE	X
1145645	EA	6251122082847	ZE	X
1145646	EA	6251122082502	ZE	X
1145647	EA	6294004881893	ZE	X
1145648	EA	6294004881947	ZE	X
1145649	EA	6251122033313	ZE	X
1145650	EA	6251122042308	ZE	X
1145651	EA	6251122075108	ZE	X
1145652	EA	6251122042285	ZE	X
1145653	EA	6251122043763	ZE	X
1145654	EA	6251122033320	ZE	X
1145655	EA	6251122019270	ZE	X
1145656	EA	6251122034891	ZE	X
1145657	EA	6251122044449	ZE	X
1145658	EA	6294004899973	ZE	X
1145659	EA	6294004813023	ZE	X
1145660	EA	6251122090194	ZE	X
1145661	EA	6251122089723	ZE	X
1145662	EA	6251122089501	ZE	X
1145663	EA	6251122089433	ZE	X
1145664	EA	6251122089389	ZE	X
1145665	EA	6251122089044	ZE	X
1145666	EA	6251122089037	ZE	X
1145667	EA	6251122088962	ZE	X
1145668	EA	6251122088955	ZE	X
1145669	EA	6251122062122	ZE	X
1145670	EA	6251122062092	ZE	X
1145671	EA	6251122062030	ZE	X
1145672	EA	6251122062009	ZE	X
1145673	EA	6251122086111	ZE	X
1145674	EA	6251122085732	ZE	X
1145675	EA	6251122030039	ZE	X
1145676	EA	6251122060234	ZE	X
1145677	EA	6251122920033	ZE	X
1145678	EA	6251122920026	ZE	X
1145679	EA	6251122027633	ZE	X
1145680	EA	6251122066304	ZE	X
1145681	EA	6251122065932	ZE	X
1145682	EA	6251122039865	ZE	X
1145683	EA	6251122039759	ZE	X
1145684	EA	6251122021020	ZE	X
1145685	EA	6251122021013	ZE	X
1145686	EA	6251122033627	ZE	X
1145687	EA	9788189493394	ZE	X
1145688	EA	8697548850277	ZE	X
1145689	EA	8697548852264	ZE	X
1145690	EA	8697548852257	ZE	X
1145691	EA	8420698316740	ZE	X
1145692	EA	8420698316832	ZE	X
1145693	EA	8420698322277	ZE	X
1145694	EA	6925609800032	ZE	X
1145695	EA	6925609800018	ZE	X
1145696	EA	9010000045742	ZE	X
1145697	EA	9010000037471	ZE	X
1145698	EA	9010000511797	ZE	X
1145699	EA	2500509908	ZE	X
1145700	EA	2500509885	ZE	X
1145701	EA	9010000511773	ZE	X
1145702	EA	2500509878	ZE	X
1145703	EA	9010000511766	ZE	X
1145704	EA	2500509861	ZE	X
1145705	EA	9010000511759	ZE	X
1145706	EA	8410202330263	ZE	X
1145707	EA	8410202840090	ZE	X
1145708	EA	8410202800995	ZE	X
1145709	EA	6920762301228	ZE	X
1145710	EA	9555313200049	ZE	X
1145711	EA	9555313203637	ZE	X
1145712	EA	9555313203149	ZE	X
1145713	EA	4976363116671	ZE	X
1145714	EA	4976363116688	ZE	X
1145715	EA	497579005077	ZE	X
8026717	EA	6959345203468	ZE	X
8031963	EA	669568196718	ZE	X
1167538	EA	769503447919	ZE	X
1145716	EA	4975759005056	ZE	X
1145717	EA	9555313203842	ZE	X
1145718	EA	4976363103190	ZE	X
1145719	EA	4976363101851	ZE	X
1145720	EA	4976363103183	ZE	X
1145721	EA	4976363101844	ZE	X
1145722	EA	4976363101837	ZE	X
1145723	EA	8711293488674	ZE	X
1145724	EA	9555313200230	ZE	X
1145725	EA	4710739031829	ZE	X
1145726	EA	9555313200476	ZE	X
1145727	EA	6924444705793	ZE	X
1145728	EA	6924444702020	ZE	X
1145729	EA	8711293066957	ZE	X
1145730	EA	9555313201305	ZE	X
1145731	EA	2300737617	ZE	X
1145732	EA	2300735811	ZE	X
1145733	EA	2097300252800	ZE	X
1145734	EA	4718403029097	ZE	X
1145735	EA	2300726369	ZE	X
1145736	EA	8851931008748	ZE	X
1145737	EA	2300722095	ZE	X
1145738	EA	9557726132535	ZE	X
1145739	EA	20972961215	ZE	X
1145740	EA	20972962311	ZE	X
1145741	EA	2300720817	ZE	X
1145742	EA	4975759100508	ZE	X
1145743	EA	9556233859027	ZE	X
1145744	EA	5600446622443	ZE	X
1145745	EA	9328577019951	ZE	X
1145746	EA	9328577021527	ZE	X
1145747	EA	9328577016707	ZE	X
1145748	EA	4716131216246	ZE	X
1145749	EA	4716140102738	ZE	X
1145750	EA	4716121210629	ZE	X
1145751	EA	4716121226033	ZE	X
1145752	EA	4716111037847	ZE	X
1145753	EA	4716130103288	ZE	X
1145754	EA	8904026630055	ZE	X
1145755	EA	9900177862399	ZE	X
1145756	EA	9900177862320	ZE	X
1145757	EA	9900177862351	ZE	X
1145758	EA	9900177862368	ZE	X
1145759	EA	9900177862405	ZE	X
1145760	EA	9900177862412	ZE	X
1145761	EA	9900177862344	ZE	X
1145762	EA	9900177862382	ZE	X
1145763	EA	9900177862337	ZE	X
1145764	EA	1726275	ZE	X
1145765	EA	1726268	ZE	X
1145766	EA	4260399982301	ZE	X
1145767	EA	2700511381	ZE	X
1145768	EA	4598612230466	ZE	X
1145769	EA	3658422392011	ZE	X
1145770	EA	4596812230460	ZE	X
1145771	EA	4004157276505	ZE	X
1145772	EA	3138520635833	ZE	X
1145773	EA	3138520283072	ZE	X
1145774	EA	8012824000069	ZE	X
1145775	EA	8000989025935	ZE	X
1145778	EA	76501376371	ZE	X
1145779	EA	6291200128272	ZE	X
1145780	EA	1000008672543	ZE	X
1145781	EA	1102053000156	ZE	X
1145782	EA	711719842637	ZE	X
1145783	EA	4894574001077	ZE	X
1145784	EA	4894574000322	ZE	X
1145785	EA	4892401056146	ZE	X
1145786	EA	859421005145	ZE	X
1145787	EA	6930751307018	ZE	X
1145788	EA	4892401087485	ZE	X
1145789	EA	5027148048744	ZE	X
1145790	EA	731346880123	ZE	X
1145791	EA	2700606421	ZE	X
1145792	EA	9006634135416	ZE	X
1145793	EA	8712187002341	ZE	X
1145794	EA	21200502736	ZE	X
1145795	EA	5024442931703	ZE	X
1145796	EA	6916092849530	ZE	X
1145797	EA	1391001000007	ZE	X
1145798	EA	7162017000008	ZE	X
1145799	EA	7611212325268	ZE	X
1145800	EA	7611212334840	ZE	X
1145801	EA	7611212334833	ZE	X
1145802	EA	7426910793628	ZE	X
1145803	EA	7426910794212	ZE	X
1145804	EA	7426910794236	ZE	X
1145805	EA	6464653620252	ZE	X
1145806	EA	6464653620253	ZE	X
1145807	EA	6464653914154	ZE	X
1145808	EA	6464653448871	ZE	X
1145809	EA	6464652626720	ZE	X
1145810	EA	6464653668040	ZE	X
1145811	EA	6464653807296	ZE	X
1145812	EA	6464651957382	ZE	X
1145813	EA	3000007001380	ZE	X
1145814	EA	3000001002017	ZE	X
1145815	EA	3000001002031	ZE	X
1145816	EA	3000007001786	ZE	X
1145817	EA	3000007001465	ZE	X
1145818	EA	3000007001441	ZE	X
1145819	EA	3000007001731	ZE	X
1145820	EA	3000007001649	ZE	X
1145821	EA	3000007001403	ZE	X
1145822	EA	6941089830475	ZE	X
1145823	EA	6944994989191	ZE	X
1145824	EA	6944994988309	ZE	X
1145825	EA	6944994989207	ZE	X
1145826	EA	6944994988316	ZE	X
1145827	EA	3000006003385	ZE	X
1145828	EA	7611212334109	ZE	X
1145829	EA	3341097611210	ZE	X
1145830	EA	3341097611212	ZE	X
1145831	EA	3380537611212	ZE	X
1145832	EA	7611212338053	ZE	X
1145833	EA	7611212330057	ZE	X
1145834	EA	3000006001879	ZE	X
1145835	EA	3000006001381	ZE	X
1145836	EA	3000006001350	ZE	X
1145837	EA	3000001005599	ZE	X
1145838	EA	3000003001445	ZE	X
1145839	EA	3000003001421	ZE	X
1145840	EA	3000003001155	ZE	X
1145841	EA	3000003001117	ZE	X
1145842	EA	3000002001033	ZE	X
1145843	EA	3000001002123	ZE	X
